id,mapping_id,rxn_id,rxn_description,reactants_stoichiometry_tracked,products_stoichiometry_tracked,reactants_ids_tracked,products_ids_tracked,reactants_mapping,products_mapping,rxn_equation,used_,comment_,reactants_elements_tracked,products_elements_tracked,reactants_positions_tracked,products_positions_tracked,corrected
1415,full02,MALTATr_reverse,,"{-1,-1}","{1,1}","{acmalt_c,coa_c}","{malt_c,accoa_c}","{abcdefghijklmn,ABCDEFGHIJKLMNOPQRSTU}","{abcdefghijkl,ABCDEFGHIJKLMNOPQRSTUmn}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]]",
1416,full02,MALTATr_reverse,,{-1},"{1,1}",{acmalt_c},"{malt_c,accoa_c}",{abcdefghijklmn},"{abcdefghijkl,mn}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1]]",
513,central03,MALTATr_reverse_coa,,"{-1,-1}","{1,1}","{acmalt_c,coa_c}","{malt_c,accoa_c}","{abcdefghijklmn,ABCDEFGHIJKLMNOPQRSTU}","{abcdefghijkl,ABCDEFGHIJKLMNOPQRSTUmn}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]]",
515,central03,MAN6PI,,{-1},{1},{man6p_c},{f6p_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
1417,full02,MAN6PI,,{-1},{1},{man6p_c},{f6p_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
516,central03,MAN6PI_reverse,,{-1},{1},{f6p_c},{man6p_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
1418,full02,MAN6PI_reverse,,{-1},{1},{f6p_c},{man6p_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
517,central03,MANAO,,{-1},{1},{mana_c},{fruur_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
1419,full02,MANAO,,{-1},{1},{mana_c},{fruur_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
518,central03,MANAO_reverse,,{-1},{1},{fruur_c},{mana_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
1420,full02,MANAO_reverse,,{-1},{1},{fruur_c},{mana_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
519,central03,MCITD,,{-1},{1},{2mcit_c},{2mcacn_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
1421,full02,MCITD,,{-1},{1},{2mcit_c},{2mcacn_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
520,central03,MCITL2,,{-1},"{1,1}",{micit_c},"{succ_c,pyr_c}",{abcdefg},"{edcf,abg}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3], [0, 1, 2]]",TRUE
1422,full02,MCITL2,,{-1},"{1,1}",{micit_c},"{succ_c,pyr_c}",{abcdefg},"{edcf,abg}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3], [0, 1, 2]]",TRUE
521,central03,MCITL2_reverse,,"{-1,-1}",{1},"{succ_c,pyr_c}",{micit_c},"{edcf,abg}",{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2]]","[[0, 1, 2, 3, 4, 5, 6]]",
1423,full02,MCITL2_reverse,,"{-1,-1}",{1},"{succ_c,pyr_c}",{micit_c},"{edcf,abg}",{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2]]","[[0, 1, 2, 3, 4, 5, 6]]",
522,central03,MCITS,,"{-1,-1}",{1},"{oaa_c,ppcoa_c}",{2mcit_c},"{abcd,efg}",{efbcdag},,t,,"[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2]]","[[0, 1, 2, 3, 4, 5, 6]]",
1424,full02,MCITS,,"{-1,-1}",{1},"{oaa_c,ppcoa_c}",{2mcit_c},"{abcd,efg}",{efbcdag},,t,,"[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2]]","[[0, 1, 2, 3, 4, 5, 6]]",
524,central03,MCOATA,,{-1},{},{malcoa_c},{},{abc},"{""""}",,t,,"[[""C"", ""C"", ""C""]]",[],"[[0, 1, 2]]",[],
1425,full02,MCOATA,,{-1},{1},{malcoa_c},{coa_c},{ABCDEFGHIJKLMNOPQRSTUabc},{ABCDEFGHIJKLMNOPQRSTU},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]",
1426,full02,MCOATA,,{-1},{},{malcoa_c},{},{abc},"{""""}",,f,,"[[""C"", ""C"", ""C""]]",[],"[[0, 1, 2]]",[],
523,central03,MCOATA_coa,,{-1},{1},{malcoa_c},{coa_c},{ABCDEFGHIJKLMNOPQRSTUabc},{ABCDEFGHIJKLMNOPQRSTU},,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]",
267,central03,MDH,,{-1},{1},{mal_DASH_L_c},{oaa_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",
1177,full02,MDH,,{-1},{1},{mal_DASH_L_c},{oaa_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",
268,central03,MDH_reverse,,{-1},{1},{oaa_c},{mal_DASH_L_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",
1178,full02,MDH_reverse,,{-1},{1},{oaa_c},{mal_DASH_L_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",
269,central03,MDH2,,{-1},{1},{mal_DASH_L_c},{oaa_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",
1179,full02,MDH2,,{-1},{1},{mal_DASH_L_c},{oaa_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",
270,central03,MDH3,,{-1},{1},{mal_DASH_L_c},{oaa_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",
1180,full02,MDH3,,{-1},{1},{mal_DASH_L_c},{oaa_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",
271,central03,ME1,,{-1},"{1,1}",{mal_DASH_L_c},"{co2_c,pyr_c}",{abcd},"{d,abc}",,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0], [0, 1, 2]]",
1181,full02,ME1,,{-1},"{1,1}",{mal_DASH_L_c},"{co2_c,pyr_c}",{abcd},"{d,abc}",,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0], [0, 1, 2]]",
272,central03,ME2,,{-1},"{1,1}",{mal_DASH_L_c},"{co2_c,pyr_c}",{abcd},"{d,abc}",,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0], [0, 1, 2]]",
1182,full02,ME2,,{-1},"{1,1}",{mal_DASH_L_c},"{co2_c,pyr_c}",{abcd},"{d,abc}",,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0], [0, 1, 2]]",
90,central03,met_DASH_L_and_ptrc_to_spmd_and_5mta,"[METAT,ADMDC,SPMS]","{-1,-1,-1}","{1,1,1,1}","{met_DASH_L_c,atp_c,ptrc_c}","{co2_c,5mta_c,spmd_c,ade_c}","{abcde,fghij12345,klmn}","{a,fghije,klmndcb,12345}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3]]","[[0], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4]]",TRUE
1000,full02,met_DASH_L_and_ptrc_to_spmd_and_5mta,"[METAT,ADMDC,SPMS]","{-1,-1,-1}","{1,1,1,1}","{met_DASH_L_c,atp_c,ptrc_c}","{co2_c,5mta_c,spmd_c,ade_c}","{abcde,fghij12345,klmn}","{a,fghije,klmndcb,12345}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3]]","[[0], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4]]",TRUE
92,central03,METAT,,"{-1,-1}",{1},"{met_DASH_L_c,atp_c}",{amet_c},"{abcde,123456789A}",{123456789Aabcde},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]",
982,full02,METAT,,"{-1,-1}",{1},"{met_DASH_L_c,atp_c}",{amet_c},"{abcde,123456789A}",{123456789Aabcde},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]",
1001,full02,METAT,,{-1},{},{met_DASH_L_c},{},{abcde},"{""""}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4]]",[],
91,central03,METAT_ametNEG,,{-1},{},{met_DASH_L_c},{},{abcde},"{""""}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4]]",[],
525,central03,METOX1s,methionine oxidation (spontaneous),{-1},{},{met_DASH_L_c},{},{abcde},"{""""}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4]]",[],
1427,full02,METOX1s,methionine oxidation (spontaneous),{-1},{},{met_DASH_L_c},{},{abcde},"{""""}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4]]",[],
526,central03,METOX2s,methionine oxidation 2 (spontaneous),{-1},{},{met_DASH_L_c},{},{abcde},"{""""}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4]]",[],
1428,full02,METOX2s,methionine oxidation 2 (spontaneous),{-1},{},{met_DASH_L_c},{},{abcde},"{""""}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4]]",[],
71,central03,METS,,"{-1,-1}",{1},"{hcys_DASH_L_c,5mthf_c}",{met_DASH_L_c},"{abcd,e}",{abcde},,t,,"[[""C"", ""C"", ""C"", ""C""], [""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0]]","[[0, 1, 2, 3, 4]]",
976,full02,METS,,"{-1,-1}",{1},"{hcys_DASH_L_c,5mthf_c}",{met_DASH_L_c},"{abcd,e}",{abcde},,t,,"[[""C"", ""C"", ""C"", ""C""], [""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0]]","[[0, 1, 2, 3, 4]]",
527,central03,MICITDr,,{-1},{1},{2mcacn_c},{micit_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
1374,full02,MICITDr,,{-1},{1},{2mcacn_c},{micit_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
528,central03,MICITDr_reverse,,{-1},{1},{micit_c},{2mcacn_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
1429,full02,MICITDr_reverse,,{-1},{1},{micit_c},{2mcacn_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
529,central03,MLTG3,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1430,full02,MLTG3,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
530,central03,MLTG4,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1431,full02,MLTG4,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
531,central03,MLTG5,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1432,full02,MLTG5,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
466,central03,MLTP1,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1433,full02,MLTP1,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
490,central03,MLTP1_reverse,,{-1},{},{g1p_c},{},{abcdef},"{""""}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4, 5]]",[],
1434,full02,MLTP1_reverse,,{-1},{},{g1p_c},{},{abcdef},"{""""}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4, 5]]",[],
511,central03,MLTP2,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1435,full02,MLTP2,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
532,central03,MLTP2_reverse,,{-1},{},{g1p_c},{},{abcdef},"{""""}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4, 5]]",[],
1436,full02,MLTP2_reverse,,{-1},{},{g1p_c},{},{abcdef},"{""""}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4, 5]]",[],
533,central03,MLTP3,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1437,full02,MLTP3,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
534,central03,MLTP3_reverse,,{-1},{},{g1p_c},{},{abcdef},"{""""}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4, 5]]",[],
1438,full02,MLTP3_reverse,,{-1},{},{g1p_c},{},{abcdef},"{""""}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4, 5]]",[],
535,central03,MMCD,,{-1},"{1,1}",{mmcoa_DASH_S_c},"{co2_c,ppcoa_c}",{abcd},"{d,abc}",,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0], [0, 1, 2]]",
1439,full02,MMCD,,{-1},"{1,1}",{mmcoa_DASH_S_c},"{co2_c,ppcoa_c}",{abcd},"{d,abc}",,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0], [0, 1, 2]]",
537,central03,MMM,,{-1},{1},{succoa_c},{mmcoa_DASH_S_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",
1441,full02,MMM,,{-1},{1},{succoa_c},{mmcoa_DASH_S_c},{ABCDEFGHIJKLMNOPQRSTUabcd},{ABCDEFGHIJKLMNOPQRSTUabcd},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]]",
1442,full02,MMM,,{-1},{1},{succoa_c},{mmcoa_DASH_S_c},{abcd},{abcd},,f,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",
536,central03,MMM_coa,,{-1},{1},{succoa_c},{mmcoa_DASH_S_c},{ABCDEFGHIJKLMNOPQRSTUabcd},{ABCDEFGHIJKLMNOPQRSTUabcd},,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]]",
538,central03,MN6PP,,{-1},{1},{man6p_c},{man_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
1443,full02,MN6PP,,{-1},{1},{man6p_c},{man_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
539,central03,MOLYBDOPTERIN_1,"['MPTAT','MPTS','CPMPS']",{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1444,full02,MOLYBDOPTERIN_1,"['MPTAT','MPTS','CPMPS']",{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
540,central03,MOLYBDOPTERIN_2,"['MOCDS','MOGDS']",{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
