sample_name_short,met_id,sample_id,time [hr],OD600,culture_density [gDW*L-1],concentration [mM],growth_rate [hr-1],,,
OxicEvo04EcoliGlc_Broth-5,ac,140818_6_OxicEvo04EcoliGlcM9_Broth-5,17666779.21,1.311654389,0.590244475,5.15964,0.926340526,18.35558672,,
OxicEvo04EcoliGlc_Broth-5,glc-D,140818_1_OxicEvo04EcoliGlcM9_Broth-5,17666775.16,0.030795402,0.013857931,22.53489,0.926340526,,,
OxicEvo04EcoliGlc_Broth-5,glc-D,140818_2_OxicEvo04EcoliGlcM9_Broth-5,17666776.58,0.114397718,0.051478973,22.13084,0.926340526,-10.74000018,-12.73163175,
OxicEvo04EcoliGlc_Broth-5,glc-D,140818_3_OxicEvo04EcoliGlcM9_Broth-5,17666777.53,0.275807905,0.124113557,21.08352,0.926340526,-13.33307294,-12.2475971,
OxicEvo04EcoliGlc_Broth-5,glc-D,140818_4_OxicEvo04EcoliGlcM9_Broth-5,17666778.35,0.587699673,0.264464853,19.00144,0.926340526,-14.2832992,-11.08202227,
OxicEvo04EcoliGlc_Broth-5,glc-D,140818_5_OxicEvo04EcoliGlcM9_Broth-5,17666778.71,0.825405062,0.371432278,17.55176,0.926340526,-14.17194982,-10.12233334,
OxicEvo04EcoliGlc_Broth-5,glc-D,140818_6_OxicEvo04EcoliGlcM9_Broth-5,17666779.21,1.311654389,0.590244475,15.33687,0.926340526,-12.8434886,,
OxicEvo04EcoliGlc_Broth-6,ac,140818_2_OxicEvo04EcoliGlcM9_Broth-6,17666776.58,0.118229153,0.053203119,0.57428,0.913643288,,,
OxicEvo04EcoliGlc_Broth-6,ac,140818_3_OxicEvo04EcoliGlcM9_Broth-6,17666777.53,0.281627659,0.126732447,1.34078,0.913643288,28.45071651,8.473899198,
OxicEvo04EcoliGlc_Broth-6,ac,140818_4_OxicEvo04EcoliGlcM9_Broth-6,17666778.35,0.59391004,0.267259518,2.9493,0.913643288,28.30630974,7.251388367,
OxicEvo04EcoliGlc_Broth-6,ac,140818_5_OxicEvo04EcoliGlcM9_Broth-6,17666778.71,0.830252938,0.373613822,3.89003,0.913643288,26.07586369,6.627714165,
OxicEvo04EcoliGlc_Broth-6,ac,140818_6_OxicEvo04EcoliGlcM9_Broth-6,17666779.21,1.3110086,0.58995387,5.32387,0.913643288,18.63083299,,
OxicEvo04EcoliGlc_Broth-6,glc-D,140818_1_OxicEvo04EcoliGlcM9_Broth-6,17666775.16,0.032404481,0.014582017,22.5822,0.913643288,,,
OxicEvo04EcoliGlc_Broth-6,glc-D,140818_2_OxicEvo04EcoliGlcM9_Broth-6,17666776.58,0.118229153,0.053203119,22.14176,0.913643288,-11.40412814,-13.30532791,
OxicEvo04EcoliGlc_Broth-6,glc-D,140818_3_OxicEvo04EcoliGlcM9_Broth-6,17666777.53,0.281627659,0.126732447,21.1484,0.913643288,-12.88017691,-13.02626425,
OxicEvo04EcoliGlc_Broth-6,glc-D,140818_4_OxicEvo04EcoliGlcM9_Broth-6,17666778.35,0.59391004,0.267259518,18.97936,0.913643288,-14.39286108,-12.0629828,
OxicEvo04EcoliGlc_Broth-6,glc-D,140818_5_OxicEvo04EcoliGlcM9_Broth-6,17666778.71,0.830252938,0.373613822,17.58617,0.913643288,-14.18975897,-11.65738856,
OxicEvo04EcoliGlc_Broth-6,glc-D,140818_6_OxicEvo04EcoliGlcM9_Broth-6,17666779.21,1.3110086,0.58995387,15.06421,0.913643288,-13.34079557,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-4,glc-D,140901_1_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-4,17661299.4,0.142039147,0.063917616,22.23507,0.680678578,,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-4,glc-D,140901_2_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-4,17661300.28,0.259140085,0.116613038,21.65767,0.680678578,,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-4,glc-D,140901_3_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-4,17661301.1,0.451807539,0.203313392,20.62201,0.680678578,,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-4,glc-D,140901_4_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-4,17661301.72,0.687463048,0.309358371,19.27155,0.680678578,,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-4,glc-D,140901_5_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-4,17661302.22,0.966177311,0.43477979,17.72529,0.680678578,,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-5,glc-D,140901_1_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-5,17661299.4,0.147250867,0.06626289,22.18677,0.673904518,,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-5,glc-D,140901_2_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-5,17661300.28,0.267045762,0.120170593,21.60237,0.673904518,,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-5,glc-D,140901_3_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-5,17661301.1,0.463022381,0.208360072,20.51159,0.673904518,,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-5,glc-D,140901_4_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-5,17661301.72,0.701590462,0.315715708,19.122,0.673904518,,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-5,glc-D,140901_5_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-5,17661302.22,0.982698249,0.442214212,17.54453,0.673904518,,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-6,glc-D,140901_1_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-6,17661299.4,0.148792751,0.066956738,22.2792,0.672458222,,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-6,glc-D,140901_2_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-6,17661300.28,0.269497514,0.121273881,21.6623,0.672458222,,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-6,glc-D,140901_3_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-6,17661301.1,0.466721808,0.210024814,20.59919,0.672458222,,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-6,glc-D,140901_4_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-6,17661301.72,0.70656553,0.317954488,19.23481,0.672458222,,,
OxicEvo04pgiEvo06EPEcoliGlc_Broth-6,glc-D,140901_5_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-6,17661302.22,0.988951272,0.445028073,17.67722,0.672458222,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-4,ac,140901_2_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,17661300.33,0.340736088,0.15333124,0.35641,0.672717122,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-4,ac,140901_3_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,17661301.15,0.59021914,0.265598613,0.45303,0.672717122,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-4,ac,140901_4_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,17661301.78,0.903745749,0.406685587,0.51544,0.672717122,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-4,ac,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,17661302.27,1.250995205,0.562947842,0.64618,0.672717122,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-4,glc-D,140901_1_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,17661299.45,0.188081388,0.084636625,22.06131,0.672717122,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-4,glc-D,140901_2_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,17661300.33,0.340736088,0.15333124,21.36761,0.672717122,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-4,glc-D,140901_3_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,17661301.15,0.59021914,0.265598613,20.15412,0.672717122,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-4,glc-D,140901_4_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,17661301.78,0.903745749,0.406685587,18.58431,0.672717122,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-4,glc-D,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,17661302.27,1.250995205,0.562947842,16.76922,0.672717122,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-5,ac,140901_2_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,17661300.33,0.341442288,0.153649029,0.32471,0.66025876,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-5,ac,140901_3_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,17661301.15,0.58545539,0.263454925,0.45321,0.66025876,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-5,ac,140901_4_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,17661301.78,0.88940604,0.400232718,0.59691,0.66025876,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-5,ac,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,17661302.27,1.22375458,0.550689561,0.62277,0.66025876,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-5,glc-D,140901_1_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,17661299.45,0.190556759,0.085750541,21.96569,0.66025876,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-5,glc-D,140901_2_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,17661300.33,0.341442288,0.153649029,21.25645,0.66025876,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-5,glc-D,140901_3_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,17661301.15,0.58545539,0.263454925,20.01112,0.66025876,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-5,glc-D,140901_4_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,17661301.78,0.88940604,0.400232718,18.40881,0.66025876,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-5,glc-D,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,17661302.27,1.22375458,0.550689561,16.58066,0.66025876,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-6,ac,140901_1_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,17661299.45,0.188918637,0.085013387,0.21775,0.674839834,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-6,ac,140901_2_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,17661300.33,0.34289523,0.154302854,0.34166,0.674839834,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-6,ac,140901_3_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,17661301.15,0.594989732,0.26774538,0.44454,0.674839834,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-6,ac,140901_4_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,17661301.78,0.912276122,0.410524255,0.55851,0.674839834,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-6,ac,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,17661302.27,1.264099507,0.568844778,0.60824,0.674839834,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-6,glc-D,140901_1_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,17661299.45,0.188918637,0.085013387,21.97799,0.674839834,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-6,glc-D,140901_2_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,17661300.33,0.34289523,0.154302854,21.28216,0.674839834,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-6,glc-D,140901_3_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,17661301.15,0.594989732,0.26774538,20.09077,0.674839834,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-6,glc-D,140901_4_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,17661301.78,0.912276122,0.410524255,18.52083,0.674839834,,,
OxicEvo04pgiEvo07EPEcoliGlc_Broth-6,glc-D,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,17661302.27,1.264099507,0.568844778,16.72509,0.674839834,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-4,ac,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,17661300.4,0.257991683,0.116096258,0.31687,0.707539136,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-4,ac,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,17661301.2,0.454391272,0.204476073,0.43164,0.707539136,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-4,ac,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,17661301.83,0.711280437,0.320076197,0.64735,0.707539136,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-4,ac,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,17661302.33,1.013167,0.45592515,0.76149,0.707539136,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-4,glc-D,140901_1_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,17661299.5,0.136475093,0.061413792,22.02889,0.707539136,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-4,glc-D,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,17661300.4,0.257991683,0.116096258,21.45212,0.707539136,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-4,glc-D,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,17661301.2,0.454391272,0.204476073,20.41262,0.707539136,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-4,glc-D,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,17661301.83,0.711280437,0.320076197,19.08489,0.707539136,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-4,glc-D,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,17661302.33,1.013167,0.45592515,17.50722,0.707539136,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-5,ac,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,17661300.4,0.270704842,0.121817179,0.23925,0.701573776,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-5,ac,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,17661301.2,0.474512568,0.213530656,0.47638,0.701573776,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-5,ac,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,17661301.83,0.739976302,0.332989336,0.58724,0.701573776,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-5,ac,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,17661302.33,1.050902974,0.472906338,0.77478,0.701573776,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-5,glc-D,140901_1_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,17661299.5,0.143971114,0.064787001,22.05834,0.701573776,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-5,glc-D,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,17661300.4,0.270704842,0.121817179,21.39061,0.701573776,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-5,glc-D,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,17661301.2,0.474512568,0.213530656,20.3237,0.701573776,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-5,glc-D,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,17661301.83,0.739976302,0.332989336,18.85138,0.701573776,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-5,glc-D,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,17661302.33,1.050902974,0.472906338,17.19187,0.701573776,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-6,ac,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,17661300.4,0.254265986,0.114419694,0.28419,0.661386294,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-6,ac,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,17661301.2,0.43159599,0.194218195,0.47993,0.661386294,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-6,ac,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,17661301.83,0.656135898,0.295261154,0.64401,0.661386294,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-6,ac,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,17661302.33,0.913296951,0.410983628,0.79291,0.661386294,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-6,glc-D,140901_1_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,17661299.5,0.140208871,0.063093992,22.1132,0.661386294,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-6,glc-D,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,17661300.4,0.254265986,0.114419694,21.53704,0.661386294,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-6,glc-D,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,17661301.2,0.43159599,0.194218195,20.49527,0.661386294,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-6,glc-D,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,17661301.83,0.656135898,0.295261154,19.25871,0.661386294,,,
OxicEvo04pgiEvo08EPEcoliGlc_Broth-6,glc-D,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,17661302.33,0.913296951,0.410983628,17.71861,0.661386294,,,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,ac,140902_1_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661664.73,0.092105115,0.041447302,0.34706,0.543765718,,,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,ac,140902_2_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661665.94,0.178486345,0.080318855,1.05,0.543765718,,18.08366099,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,ac,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661666.96,0.310238259,0.139607217,2.12537,0.543765718,,18.13796131,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,ac,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661667.94,0.529558445,0.2383013,4.08247,0.543765718,,19.82996273,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,ac,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661668.81,0.848361769,0.381762796,5.28202,0.543765718,18.98949802,8.361477012,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,glc-D,140902_1_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661664.73,0.092105115,0.041447302,22.06836,0.543765718,,,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,glc-D,140902_2_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661665.94,0.178486345,0.080318855,21.33035,0.543765718,,-18.98586315,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,glc-D,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661666.96,0.310238259,0.139607217,19.89283,0.543765718,,-24.24624282,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,glc-D,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661667.94,0.529558445,0.2383013,17.45888,0.543765718,,-24.66155934,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,glc-D,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661668.81,0.848361769,0.381762796,12.90339,0.543765718,-26.98285504,-31.75409521,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,lac-L,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661666.96,0.310238259,0.139607217,0.11236,0.543765718,,,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,lac-L,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661667.94,0.529558445,0.2383013,0.35161,0.543765718,,2.424157469,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,lac-L,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661668.81,0.848361769,0.381762796,0.84195,0.543765718,3.04213772,3.417920585,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,succ,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661666.96,0.310238259,0.139607217,0.08917,0.543765718,,,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,succ,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661667.94,0.529558445,0.2383013,0.13843,0.543765718,,0.499118064,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-4,succ,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,17661668.81,0.848361769,0.381762796,0.19039,0.543765718,0.413966771,0.362187775,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,ac,140902_1_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661664.73,0.10383056,0.046723752,0.41184,0.534026598,,,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,ac,140902_2_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661665.94,0.198838453,0.089477304,1.20514,0.534026598,,18.55518343,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,ac,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661666.96,0.342208344,0.153993755,2.65598,0.534026598,,22.48790783,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,ac,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661667.94,0.578562108,0.260352948,4.04725,0.534026598,,13.08086263,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,ac,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661668.81,0.919076124,0.413584256,5.24588,0.534026598,17.15948502,7.822357063,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,glc-D,140902_1_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661664.73,0.10383056,0.046723752,21.88669,0.534026598,,,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,glc-D,140902_2_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661665.94,0.198838453,0.089477304,20.96582,0.534026598,,-21.53902908,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,glc-D,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661666.96,0.342208344,0.153993755,19.33921,0.534026598,,-25.21232925,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,glc-D,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661667.94,0.578562108,0.260352948,16.62555,0.534026598,,-25.51410846,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,glc-D,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661668.81,0.919076124,0.413584256,11.78237,0.534026598,-27.54588894,-31.60698738,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,lac-L,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661666.96,0.342208344,0.153993755,0.15838,0.534026598,,,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,lac-L,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661667.94,0.578562108,0.260352948,0.48415,0.534026598,,3.062922811,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,lac-L,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661668.81,0.919076124,0.413584256,1.13459,0.534026598,3.794614936,4.244824448,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,succ,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661666.96,0.342208344,0.153993755,0.12402,0.534026598,,,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,succ,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661667.94,0.578562108,0.260352948,0.17869,0.534026598,,0.514012923,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-5,succ,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,17661668.81,0.919076124,0.413584256,0.24025,0.534026598,0.444510411,0.401745577,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,ac,140902_1_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661664.73,0.107130451,0.048208703,0.41599,0.546091314,,,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,ac,140902_2_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661665.94,0.208191507,0.093686178,1.21897,0.546091314,,17.65665306,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,ac,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661666.96,0.362727259,0.163227267,2.54614,0.546091314,,19.08468837,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,ac,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661667.94,0.620571602,0.279257221,4.48581,0.546091314,,16.71697631,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,ac,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661668.81,0.996172198,0.448277489,5.34342,0.546091314,17.67004712,5.07400687,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,glc-D,140902_1_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661664.73,0.107130451,0.048208703,21.85777,0.546091314,,,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,glc-D,140902_2_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661665.94,0.208191507,0.093686178,20.88265,0.546091314,,-21.44182363,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,glc-D,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661666.96,0.362727259,0.163227267,19.19722,0.546091314,,-24.23646279,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,glc-D,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661667.94,0.620571602,0.279257221,16.49883,0.546091314,,-23.2559774,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,glc-D,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661668.81,0.996172198,0.448277489,11.27719,0.546091314,-26.3264045,-30.89357311,
