Sample Name,Sample Type,Component Group Name
140521_CM1_Level13,Standard,dtdpglu
140521_CM1_Level13,Standard,dtdpglu
140521_CM1_Level13,Standard,nadh
140521_CM1_Level13,Standard,nadh
140521_CM1_Level13,Standard,adpglc
140521_CM1_Level13,Standard,adpglc
140521_CM1_Level13,Standard,chor
140521_CM1_Level13,Standard,fol
140521_CM1_Level13,Standard,fol
140521_CM1_Level13,Standard,dgdp
140521_CM1_Level13,Standard,dgdp
140521_CM1_Level13,Standard,gdp
140521_CM1_Level13,Standard,gdp
140521_CM1_Level13,Standard,6pgc
140521_CM1_Level13,Standard,Pool_2pg_3pg
140521_CM1_Level13,Standard,Pool_2pg_3pg
140521_CM1_Level13,Standard,dcdp
140521_CM1_Level13,Standard,dcdp
140521_CM1_Level13,Standard,adp
140521_CM1_Level13,Standard,adp
140521_CM1_Level13,Standard,2mcit
140521_CM1_Level13,Standard,2mcit
140521_CM1_Level13,Standard,udp
140521_CM1_Level13,Standard,udp
140521_CM1_Level13,Standard,acon-C
140521_CM1_Level13,Standard,acon-C
140521_CM1_Level13,Standard,nadp
140521_CM1_Level13,Standard,nadp
140521_CM1_Level13,Standard,pep
140521_CM1_Level13,Standard,pep
140521_CM1_Level13,Standard,dadp
140521_CM1_Level13,Standard,dadp
140521_CM1_Level13,Standard,cit
140521_CM1_Level13,Standard,cit
140521_CM1_Level13,Standard,icit
140521_CM1_Level13,Standard,icit
140521_CM1_Level13,Standard,fad
140521_CM1_Level13,Standard,fad
140521_CM1_Level13,Standard,fdp
140521_CM1_Level13,Standard,fdp
140521_CM1_Level13,Standard,udpglcur
140521_CM1_Level13,Standard,udpglcur
140521_CM1_Level13,Standard,dgtp
140521_CM1_Level13,Standard,ctp
140521_CM1_Level13,Standard,ctp
140521_CM1_Level13,Standard,dctp
140521_CM1_Level13,Standard,dctp
140521_CM1_Level13,Standard,ditp
140521_CM1_Level13,Standard,ditp
140521_CM1_Level13,Standard,dutp
140521_CM1_Level13,Standard,dutp
140521_CM1_Level13,Standard,itp
140521_CM1_Level13,Standard,itp
140521_CM1_Level13,Standard,utp
140521_CM1_Level13,Standard,utp
140521_CM1_Level13,Standard,23dpg
140521_CM1_Level13,Standard,23dpg
140521_CM1_Level13,Standard,atp
140521_CM1_Level13,Standard,atp
140521_CM1_Level13,Standard,datp
140521_CM1_Level13,Standard,datp
140521_CM1_Level13,Standard,dttp
140521_CM1_Level13,Standard,dttp
140521_CM1_Level13,Standard,gtp
140521_CM1_Level13,Standard,gtp
140521_CM1_Level13,Standard,prpp
140521_CM1_Level13,Standard,prpp
140521_CM1_Level13,Standard,nadph
140521_CM1_Level13,Standard,nadph
140521_CM1_Level13,Standard,phpyr
140521_CM1_Level13,Standard,phpyr
140521_CM1_Level13,Standard,coa
140521_CM1_Level13,Standard,accoa
140521_CM1_Level13,Standard,malcoa
140521_CM1_Level13,Standard,succoa
140521_CM1_Level12,Standard,arg-L
140521_CM1_Level12,Standard,orn
140521_CM1_Level12,Standard,his-L
140521_CM1_Level12,Standard,his-L
140521_CM1_Level12,Standard,asn-L
140521_CM1_Level12,Standard,asn-L
140521_CM1_Level12,Standard,ser-L
140521_CM1_Level12,Standard,ser-L
140521_CM1_Level12,Standard,citr-L
140521_CM1_Level12,Standard,gln-L
140521_CM1_Level12,Standard,gln-L
140521_CM1_Level12,Standard,Hexose_Pool_fru_glc-D
140521_CM1_Level12,Standard,Hexose_Pool_fru_glc-D
140521_CM1_Level12,Standard,Lcystin
140521_CM1_Level12,Standard,thr-L
140521_CM1_Level12,Standard,ala-L
140521_CM1_Level12,Standard,ala-L
140521_CM1_Level12,Standard,cytd
140521_CM1_Level12,Standard,ura
140521_CM1_Level12,Standard,AICAr
140521_CM1_Level12,Standard,met-L
140521_CM1_Level12,Standard,uri
140521_CM1_Level12,Standard,uri
140521_CM1_Level12,Standard,gua
140521_CM1_Level12,Standard,hxan
140521_CM1_Level12,Standard,tyr-L
140521_CM1_Level12,Standard,tyr-L
140521_CM1_Level12,Standard,xan
140521_CM1_Level12,Standard,ins
140521_CM1_Level12,Standard,ins
140521_CM1_Level12,Standard,gsn
140521_CM1_Level12,Standard,gsn
140521_CM1_Level12,Standard,thym
140521_CM1_Level12,Standard,ade
140521_CM1_Level12,Standard,ade
140521_CM1_Level12,Standard,gam6p
140521_CM1_Level12,Standard,gam6p
140521_CM1_Level12,Standard,adn
140521_CM1_Level12,Standard,phe-L
140521_CM1_Level12,Standard,phe-L
140521_CM1_Level12,Standard,asp-L
140521_CM1_Level12,Standard,asp-L
140521_CM1_Level12,Standard,glu-L
140521_CM1_Level12,Standard,glu-L
140521_CM1_Level12,Standard,skm
140521_CM1_Level12,Standard,skm
140521_CM1_Level12,Standard,glx
140521_CM1_Level12,Standard,glyclt
140521_CM1_Level12,Standard,glyclt
140521_CM1_Level12,Standard,trp-L
140521_CM1_Level12,Standard,trp-L
140521_CM1_Level12,Standard,5oxpro
140521_CM1_Level12,Standard,5oxpro
140521_CM1_Level12,Standard,lac-L
140521_CM1_Level12,Standard,lac-L
140521_CM1_Level12,Standard,urate
140521_CM1_Level12,Standard,urate
140521_CM1_Level12,Standard,gthrd
140521_CM1_Level12,Standard,gthrd
140521_CM1_Level12,Standard,nad
140521_CM1_Level12,Standard,nad
140521_CM1_Level12,Standard,pyr
140521_CM1_Level12,Standard,pyr
140521_CM1_Level12,Standard,f6p
140521_CM1_Level12,Standard,f6p
140521_CM1_Level12,Standard,g3p
140521_CM1_Level12,Standard,g3p
140521_CM1_Level12,Standard,g6p
140521_CM1_Level12,Standard,g6p
140521_CM1_Level12,Standard,r5p
140521_CM1_Level12,Standard,r5p
140521_CM1_Level12,Standard,s7p
140521_CM1_Level12,Standard,s7p
140521_CM1_Level12,Standard,glyc3p
140521_CM1_Level12,Standard,glyc3p
140521_CM1_Level12,Standard,r5p
140521_CM1_Level12,Standard,r5p
140521_CM1_Level12,Standard,g1p
140521_CM1_Level12,Standard,g1p
140521_CM1_Level12,Standard,cmp
140521_CM1_Level12,Standard,cmp
140521_CM1_Level12,Standard,ru5p-D
140521_CM1_Level12,Standard,ru5p-D
140521_CM1_Level12,Standard,2obut
140521_CM1_Level12,Standard,2obut
140521_CM1_Level12,Standard,f1p
140521_CM1_Level12,Standard,f1p
140521_CM1_Level12,Standard,ru5p-D
140521_CM1_Level12,Standard,ru5p-D
140521_CM1_Level12,Standard,dcmp
140521_CM1_Level12,Standard,dcmp
140521_CM1_Level12,Standard,ump
140521_CM1_Level12,Standard,ump
140521_CM1_Level12,Standard,dhap
140521_CM1_Level12,Standard,dhap
140521_CM1_Level12,Standard,dump
140521_CM1_Level12,Standard,dump
140521_CM1_Level12,Standard,dimp
140521_CM1_Level12,Standard,dimp
140521_CM1_Level12,Standard,35cgmp
140521_CM1_Level12,Standard,35cgmp
140521_CM1_Level12,Standard,dgmp
140521_CM1_Level12,Standard,dgmp
140521_CM1_Level12,Standard,dtmp
140521_CM1_Level12,Standard,ribflv
140521_CM1_Level12,Standard,amp
140521_CM1_Level12,Standard,amp
140521_CM1_Level12,Standard,gmp
140521_CM1_Level12,Standard,gmp
140521_CM1_Level12,Standard,imp
140521_CM1_Level12,Standard,imp
140521_CM1_Level12,Standard,camp
140521_CM1_Level12,Standard,camp
140521_CM1_Level12,Standard,gthox
140521_CM1_Level12,Standard,gthox
140521_CM1_Level12,Standard,btn
140521_CM1_Level12,Standard,btn
140521_CM1_Level12,Standard,mmal
140521_CM1_Level12,Standard,mmal
140521_CM1_Level12,Standard,succ
140521_CM1_Level12,Standard,succ
140521_CM1_Level12,Standard,mal-L
140521_CM1_Level12,Standard,glutacon
140521_CM1_Level12,Standard,fum
140521_CM1_Level12,Standard,udpg
140521_CM1_Level12,Standard,udpg
140521_CM1_Level12,Standard,damp
140521_CM1_Level12,Standard,damp
140521_CM1_Level12,Standard,oxa
140521_CM1_Level12,Standard,oxa
140521_CM1_Level12,Standard,actp
140521_CM1_Level12,Standard,actp
140521_CM1_Level12,Standard,akg
140521_CM1_Level12,Standard,oaa
140521_CM1_Level12,Standard,dtdpglu
140521_CM1_Level12,Standard,dtdpglu
140521_CM1_Level12,Standard,nadh
140521_CM1_Level12,Standard,nadh
140521_CM1_Level12,Standard,adpglc
140521_CM1_Level12,Standard,adpglc
140521_CM1_Level12,Standard,chor
140521_CM1_Level12,Standard,fol
140521_CM1_Level12,Standard,fol
140521_CM1_Level12,Standard,dgdp
140521_CM1_Level12,Standard,dgdp
140521_CM1_Level12,Standard,gdp
140521_CM1_Level12,Standard,gdp
140521_CM1_Level12,Standard,6pgc
140521_CM1_Level12,Standard,Pool_2pg_3pg
140521_CM1_Level12,Standard,Pool_2pg_3pg
140521_CM1_Level12,Standard,dcdp
140521_CM1_Level12,Standard,dcdp
140521_CM1_Level12,Standard,adp
140521_CM1_Level12,Standard,adp
140521_CM1_Level12,Standard,2mcit
140521_CM1_Level12,Standard,2mcit
140521_CM1_Level12,Standard,udp
140521_CM1_Level12,Standard,udp
140521_CM1_Level12,Standard,acon-C
140521_CM1_Level12,Standard,acon-C
140521_CM1_Level12,Standard,nadp
140521_CM1_Level12,Standard,nadp
140521_CM1_Level12,Standard,pep
140521_CM1_Level12,Standard,pep
140521_CM1_Level12,Standard,dadp
140521_CM1_Level12,Standard,dadp
140521_CM1_Level12,Standard,cit
140521_CM1_Level12,Standard,cit
140521_CM1_Level12,Standard,icit
140521_CM1_Level12,Standard,icit
140521_CM1_Level12,Standard,fad
140521_CM1_Level12,Standard,fad
140521_CM1_Level12,Standard,fdp
140521_CM1_Level12,Standard,fdp
140521_CM1_Level12,Standard,udpglcur
140521_CM1_Level12,Standard,udpglcur
140521_CM1_Level12,Standard,dgtp
140521_CM1_Level12,Standard,ctp
140521_CM1_Level12,Standard,ctp
140521_CM1_Level12,Standard,dctp
140521_CM1_Level12,Standard,dctp
140521_CM1_Level12,Standard,ditp
140521_CM1_Level12,Standard,ditp
140521_CM1_Level12,Standard,dutp
140521_CM1_Level12,Standard,dutp
140521_CM1_Level12,Standard,itp
140521_CM1_Level12,Standard,itp
140521_CM1_Level12,Standard,utp
140521_CM1_Level12,Standard,utp
140521_CM1_Level12,Standard,23dpg
140521_CM1_Level12,Standard,23dpg
140521_CM1_Level12,Standard,atp
140521_CM1_Level12,Standard,atp
140521_CM1_Level12,Standard,datp
140521_CM1_Level12,Standard,datp
140521_CM1_Level12,Standard,dttp
140521_CM1_Level12,Standard,dttp
140521_CM1_Level12,Standard,gtp
140521_CM1_Level12,Standard,gtp
140521_CM1_Level12,Standard,prpp
140521_CM1_Level12,Standard,prpp
140521_CM1_Level12,Standard,nadph
140521_CM1_Level12,Standard,nadph
140521_CM1_Level12,Standard,phpyr
140521_CM1_Level12,Standard,phpyr
140521_CM1_Level12,Standard,coa
140521_CM1_Level12,Standard,accoa
140521_CM1_Level12,Standard,malcoa
140521_CM1_Level12,Standard,succoa
140521_CM1_Level11,Standard,arg-L
140521_CM1_Level11,Standard,orn
140521_CM1_Level11,Standard,his-L
140521_CM1_Level11,Standard,his-L
140521_CM1_Level11,Standard,asn-L
140521_CM1_Level11,Standard,asn-L
140521_CM1_Level11,Standard,ser-L
140521_CM1_Level11,Standard,ser-L
140521_CM1_Level11,Standard,citr-L
140521_CM1_Level11,Standard,gln-L
140521_CM1_Level11,Standard,gln-L
140521_CM1_Level11,Standard,Hexose_Pool_fru_glc-D
140521_CM1_Level11,Standard,Hexose_Pool_fru_glc-D
140521_CM1_Level11,Standard,Lcystin
140521_CM1_Level11,Standard,thr-L
140521_CM1_Level11,Standard,ala-L
140521_CM1_Level11,Standard,ala-L
140521_CM1_Level11,Standard,cytd
140521_CM1_Level11,Standard,ura
140521_CM1_Level11,Standard,AICAr
140521_CM1_Level11,Standard,met-L
140521_CM1_Level11,Standard,uri
140521_CM1_Level11,Standard,uri
140521_CM1_Level11,Standard,gua
140521_CM1_Level11,Standard,hxan
140521_CM1_Level11,Standard,tyr-L
140521_CM1_Level11,Standard,tyr-L
140521_CM1_Level11,Standard,xan
140521_CM1_Level11,Standard,ins
140521_CM1_Level11,Standard,ins
140521_CM1_Level11,Standard,gsn
140521_CM1_Level11,Standard,gsn
140521_CM1_Level11,Standard,thym
140521_CM1_Level11,Standard,ade
140521_CM1_Level11,Standard,ade
140521_CM1_Level11,Standard,gam6p
140521_CM1_Level11,Standard,gam6p
140521_CM1_Level11,Standard,adn
140521_CM1_Level11,Standard,phe-L
140521_CM1_Level11,Standard,phe-L
140521_CM1_Level11,Standard,asp-L
140521_CM1_Level11,Standard,asp-L
140521_CM1_Level11,Standard,glu-L
140521_CM1_Level11,Standard,glu-L
140521_CM1_Level11,Standard,skm
140521_CM1_Level11,Standard,skm
140521_CM1_Level11,Standard,glx
140521_CM1_Level11,Standard,glyclt
140521_CM1_Level11,Standard,glyclt
140521_CM1_Level11,Standard,trp-L
140521_CM1_Level11,Standard,trp-L
140521_CM1_Level11,Standard,5oxpro
140521_CM1_Level11,Standard,5oxpro
140521_CM1_Level11,Standard,lac-L
140521_CM1_Level11,Standard,lac-L
140521_CM1_Level11,Standard,urate
140521_CM1_Level11,Standard,urate
140521_CM1_Level11,Standard,gthrd
140521_CM1_Level11,Standard,gthrd
140521_CM1_Level11,Standard,nad
140521_CM1_Level11,Standard,nad
140521_CM1_Level11,Standard,pyr
140521_CM1_Level11,Standard,pyr
140521_CM1_Level11,Standard,f6p
140521_CM1_Level11,Standard,f6p
140521_CM1_Level11,Standard,g3p
140521_CM1_Level11,Standard,g3p
140521_CM1_Level11,Standard,g6p
140521_CM1_Level11,Standard,g6p
140521_CM1_Level11,Standard,r5p
140521_CM1_Level11,Standard,r5p
140521_CM1_Level11,Standard,s7p
140521_CM1_Level11,Standard,s7p
140521_CM1_Level11,Standard,glyc3p
140521_CM1_Level11,Standard,glyc3p
140521_CM1_Level11,Standard,r5p
140521_CM1_Level11,Standard,r5p
140521_CM1_Level11,Standard,g1p
140521_CM1_Level11,Standard,g1p
140521_CM1_Level11,Standard,cmp
140521_CM1_Level11,Standard,cmp
140521_CM1_Level11,Standard,ru5p-D
140521_CM1_Level11,Standard,ru5p-D
140521_CM1_Level11,Standard,2obut
140521_CM1_Level11,Standard,2obut
140521_CM1_Level11,Standard,f1p
140521_CM1_Level11,Standard,f1p
140521_CM1_Level11,Standard,ru5p-D
140521_CM1_Level11,Standard,ru5p-D
140521_CM1_Level11,Standard,dcmp
140521_CM1_Level11,Standard,dcmp
140521_CM1_Level11,Standard,ump
140521_CM1_Level11,Standard,ump
140521_CM1_Level11,Standard,dhap
140521_CM1_Level11,Standard,dhap
140521_CM1_Level11,Standard,dump
140521_CM1_Level11,Standard,dump
140521_CM1_Level11,Standard,dimp
140521_CM1_Level11,Standard,dimp
140521_CM1_Level11,Standard,35cgmp
140521_CM1_Level11,Standard,35cgmp
140521_CM1_Level11,Standard,dgmp
140521_CM1_Level11,Standard,dgmp
140521_CM1_Level11,Standard,dtmp
140521_CM1_Level11,Standard,ribflv
140521_CM1_Level11,Standard,amp
140521_CM1_Level11,Standard,amp
140521_CM1_Level11,Standard,gmp
140521_CM1_Level11,Standard,gmp
140521_CM1_Level11,Standard,imp
140521_CM1_Level11,Standard,imp
140521_CM1_Level11,Standard,camp
140521_CM1_Level11,Standard,camp
140521_CM1_Level11,Standard,gthox
140521_CM1_Level11,Standard,gthox
140521_CM1_Level11,Standard,btn
140521_CM1_Level11,Standard,btn
140521_CM1_Level11,Standard,mmal
140521_CM1_Level11,Standard,mmal
140521_CM1_Level11,Standard,succ
140521_CM1_Level11,Standard,succ
140521_CM1_Level11,Standard,mal-L
140521_CM1_Level11,Standard,glutacon
140521_CM1_Level11,Standard,fum
140521_CM1_Level11,Standard,udpg
140521_CM1_Level11,Standard,udpg
140521_CM1_Level11,Standard,damp
140521_CM1_Level11,Standard,damp
140521_CM1_Level11,Standard,oxa
140521_CM1_Level11,Standard,oxa
140521_CM1_Level11,Standard,actp
140521_CM1_Level11,Standard,actp
140521_CM1_Level11,Standard,akg
140521_CM1_Level11,Standard,oaa
140521_CM1_Level11,Standard,dtdpglu
140521_CM1_Level11,Standard,dtdpglu
140521_CM1_Level11,Standard,nadh
140521_CM1_Level11,Standard,nadh
140521_CM1_Level11,Standard,adpglc
140521_CM1_Level11,Standard,adpglc
140521_CM1_Level11,Standard,chor
140521_CM1_Level11,Standard,fol
140521_CM1_Level11,Standard,fol
140521_CM1_Level11,Standard,dgdp
140521_CM1_Level11,Standard,dgdp
140521_CM1_Level11,Standard,gdp
140521_CM1_Level11,Standard,gdp
140521_CM1_Level11,Standard,6pgc
140521_CM1_Level11,Standard,Pool_2pg_3pg
140521_CM1_Level11,Standard,Pool_2pg_3pg
140521_CM1_Level11,Standard,dcdp
140521_CM1_Level11,Standard,dcdp
140521_CM1_Level11,Standard,adp
140521_CM1_Level11,Standard,adp
140521_CM1_Level11,Standard,2mcit
140521_CM1_Level11,Standard,2mcit
140521_CM1_Level11,Standard,udp
140521_CM1_Level11,Standard,udp
140521_CM1_Level11,Standard,acon-C
140521_CM1_Level11,Standard,acon-C
140521_CM1_Level11,Standard,nadp
140521_CM1_Level11,Standard,nadp
140521_CM1_Level11,Standard,pep
140521_CM1_Level11,Standard,pep
140521_CM1_Level11,Standard,dadp
140521_CM1_Level11,Standard,dadp
140521_CM1_Level11,Standard,cit
140521_CM1_Level11,Standard,cit
140521_CM1_Level11,Standard,icit
140521_CM1_Level11,Standard,icit
140521_CM1_Level11,Standard,fad
140521_CM1_Level11,Standard,fad
140521_CM1_Level11,Standard,fdp
140521_CM1_Level11,Standard,fdp
140521_CM1_Level11,Standard,udpglcur
140521_CM1_Level11,Standard,udpglcur
140521_CM1_Level11,Standard,dgtp
140521_CM1_Level11,Standard,ctp
140521_CM1_Level11,Standard,ctp
140521_CM1_Level11,Standard,dctp
140521_CM1_Level11,Standard,dctp
140521_CM1_Level11,Standard,ditp
140521_CM1_Level11,Standard,ditp
140521_CM1_Level11,Standard,dutp
140521_CM1_Level11,Standard,dutp
140521_CM1_Level11,Standard,itp
140521_CM1_Level11,Standard,itp
140521_CM1_Level11,Standard,utp
140521_CM1_Level11,Standard,utp
140521_CM1_Level11,Standard,23dpg
140521_CM1_Level11,Standard,23dpg
140521_CM1_Level11,Standard,atp
140521_CM1_Level11,Standard,atp
140521_CM1_Level11,Standard,datp
140521_CM1_Level11,Standard,datp
140521_CM1_Level11,Standard,dttp
140521_CM1_Level11,Standard,dttp
140521_CM1_Level11,Standard,gtp
140521_CM1_Level11,Standard,gtp
140521_CM1_Level11,Standard,prpp
140521_CM1_Level11,Standard,prpp
140521_CM1_Level11,Standard,nadph
140521_CM1_Level11,Standard,nadph
140521_CM1_Level11,Standard,phpyr
140521_CM1_Level11,Standard,phpyr
140521_CM1_Level11,Standard,coa
140521_CM1_Level11,Standard,accoa
140521_CM1_Level11,Standard,malcoa
140521_CM1_Level11,Standard,succoa
140521_CM1_Level10,Standard,arg-L
140521_CM1_Level10,Standard,orn
140521_CM1_Level10,Standard,his-L
140521_CM1_Level10,Standard,his-L
140521_CM1_Level10,Standard,asn-L
140521_CM1_Level10,Standard,asn-L
140521_CM1_Level10,Standard,ser-L
140521_CM1_Level10,Standard,ser-L
140521_CM1_Level10,Standard,citr-L
140521_CM1_Level10,Standard,gln-L
140521_CM1_Level10,Standard,gln-L
140521_CM1_Level10,Standard,Hexose_Pool_fru_glc-D
140521_CM1_Level10,Standard,Hexose_Pool_fru_glc-D
140521_CM1_Level10,Standard,Lcystin
140521_CM1_Level10,Standard,thr-L
140521_CM1_Level10,Standard,ala-L
140521_CM1_Level10,Standard,ala-L
140521_CM1_Level10,Standard,cytd
140521_CM1_Level10,Standard,ura
140521_CM1_Level10,Standard,AICAr
140521_CM1_Level10,Standard,met-L
140521_CM1_Level10,Standard,uri
140521_CM1_Level10,Standard,uri
140521_CM1_Level10,Standard,gua
140521_CM1_Level10,Standard,hxan
140521_CM1_Level10,Standard,tyr-L
140521_CM1_Level10,Standard,tyr-L
140521_CM1_Level10,Standard,xan
140521_CM1_Level10,Standard,ins
140521_CM1_Level10,Standard,ins
140521_CM1_Level10,Standard,gsn
140521_CM1_Level10,Standard,gsn
140521_CM1_Level10,Standard,thym
140521_CM1_Level10,Standard,ade
140521_CM1_Level10,Standard,ade
140521_CM1_Level10,Standard,gam6p
140521_CM1_Level10,Standard,gam6p
140521_CM1_Level10,Standard,adn
140521_CM1_Level10,Standard,phe-L
140521_CM1_Level10,Standard,phe-L
140521_CM1_Level10,Standard,asp-L
140521_CM1_Level10,Standard,asp-L
140521_CM1_Level10,Standard,glu-L
140521_CM1_Level10,Standard,glu-L
140521_CM1_Level10,Standard,skm
140521_CM1_Level10,Standard,skm
140521_CM1_Level10,Standard,glx
140521_CM1_Level10,Standard,glyclt
140521_CM1_Level10,Standard,glyclt
140521_CM1_Level10,Standard,trp-L
140521_CM1_Level10,Standard,trp-L
140521_CM1_Level10,Standard,5oxpro
140521_CM1_Level10,Standard,5oxpro
140521_CM1_Level10,Standard,lac-L
140521_CM1_Level10,Standard,lac-L
140521_CM1_Level10,Standard,urate
140521_CM1_Level10,Standard,urate
140521_CM1_Level10,Standard,gthrd
140521_CM1_Level10,Standard,gthrd
140521_CM1_Level10,Standard,nad
140521_CM1_Level10,Standard,nad
140521_CM1_Level10,Standard,pyr
140521_CM1_Level10,Standard,pyr
140521_CM1_Level10,Standard,f6p
140521_CM1_Level10,Standard,f6p
140521_CM1_Level10,Standard,g3p
140521_CM1_Level10,Standard,g3p
140521_CM1_Level10,Standard,g6p
140521_CM1_Level10,Standard,g6p
140521_CM1_Level10,Standard,r5p
140521_CM1_Level10,Standard,r5p
140521_CM1_Level10,Standard,s7p
140521_CM1_Level10,Standard,s7p
140521_CM1_Level10,Standard,glyc3p
140521_CM1_Level10,Standard,glyc3p
140521_CM1_Level10,Standard,r5p
140521_CM1_Level10,Standard,r5p
140521_CM1_Level10,Standard,g1p
140521_CM1_Level10,Standard,g1p
140521_CM1_Level10,Standard,cmp
140521_CM1_Level10,Standard,cmp
140521_CM1_Level10,Standard,ru5p-D
140521_CM1_Level10,Standard,ru5p-D
140521_CM1_Level10,Standard,2obut
140521_CM1_Level10,Standard,2obut
140521_CM1_Level10,Standard,f1p
140521_CM1_Level10,Standard,f1p
140521_CM1_Level10,Standard,ru5p-D
140521_CM1_Level10,Standard,ru5p-D
140521_CM1_Level10,Standard,dcmp
140521_CM1_Level10,Standard,dcmp
140521_CM1_Level10,Standard,ump
140521_CM1_Level10,Standard,ump
140521_CM1_Level10,Standard,dhap
140521_CM1_Level10,Standard,dhap
140521_CM1_Level10,Standard,dump
140521_CM1_Level10,Standard,dump
140521_CM1_Level10,Standard,dimp
140521_CM1_Level10,Standard,dimp
140521_CM1_Level10,Standard,35cgmp
140521_CM1_Level10,Standard,35cgmp
140521_CM1_Level10,Standard,dgmp
140521_CM1_Level10,Standard,dgmp
140521_CM1_Level10,Standard,dtmp
140521_CM1_Level10,Standard,ribflv
140521_CM1_Level10,Standard,amp
140521_CM1_Level10,Standard,amp
140521_CM1_Level10,Standard,gmp
140521_CM1_Level10,Standard,gmp
140521_CM1_Level10,Standard,imp
140521_CM1_Level10,Standard,imp
140521_CM1_Level10,Standard,camp
140521_CM1_Level10,Standard,camp
140521_CM1_Level10,Standard,gthox
140521_CM1_Level10,Standard,gthox
140521_CM1_Level10,Standard,btn
140521_CM1_Level10,Standard,btn
140521_CM1_Level10,Standard,mmal
140521_CM1_Level10,Standard,mmal
140521_CM1_Level10,Standard,succ
140521_CM1_Level10,Standard,succ
140521_CM1_Level10,Standard,mal-L
140521_CM1_Level10,Standard,glutacon
140521_CM1_Level10,Standard,fum
140521_CM1_Level10,Standard,udpg
140521_CM1_Level10,Standard,udpg
140521_CM1_Level10,Standard,damp
140521_CM1_Level10,Standard,damp
140521_CM1_Level10,Standard,oxa
140521_CM1_Level10,Standard,oxa
140521_CM1_Level10,Standard,actp
140521_CM1_Level10,Standard,actp
140521_CM1_Level10,Standard,akg
140521_CM1_Level10,Standard,oaa
140521_CM1_Level10,Standard,dtdpglu
140521_CM1_Level10,Standard,dtdpglu
140521_CM1_Level10,Standard,nadh
140521_CM1_Level10,Standard,nadh
140521_CM1_Level10,Standard,adpglc
140521_CM1_Level10,Standard,adpglc
140521_CM1_Level10,Standard,chor
140521_CM1_Level10,Standard,fol
140521_CM1_Level10,Standard,fol
140521_CM1_Level10,Standard,dgdp
140521_CM1_Level10,Standard,dgdp
140521_CM1_Level10,Standard,gdp
140521_CM1_Level10,Standard,gdp
140521_CM1_Level10,Standard,6pgc
140521_CM1_Level10,Standard,Pool_2pg_3pg
140521_CM1_Level10,Standard,Pool_2pg_3pg
140521_CM1_Level10,Standard,dcdp
140521_CM1_Level10,Standard,dcdp
140521_CM1_Level10,Standard,adp
140521_CM1_Level10,Standard,adp
140521_CM1_Level10,Standard,2mcit
140521_CM1_Level10,Standard,2mcit
140521_CM1_Level10,Standard,udp
140521_CM1_Level10,Standard,udp
140521_CM1_Level10,Standard,acon-C
140521_CM1_Level10,Standard,acon-C
140521_CM1_Level10,Standard,nadp
140521_CM1_Level10,Standard,nadp
140521_CM1_Level10,Standard,pep
140521_CM1_Level10,Standard,pep
140521_CM1_Level10,Standard,dadp
140521_CM1_Level10,Standard,dadp
140521_CM1_Level10,Standard,cit
140521_CM1_Level10,Standard,cit
140521_CM1_Level10,Standard,icit
