id,experiment_id,sample_name,sample_id,component_group_name,component_name,calculated_concentration,calculated_concentration_units,used_,comment_,average,CV
35637,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,citr-L,citr-L.citr-L_1.Light,0.038289956,mM,t,,,
35724,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5,citr-L,citr-L.citr-L_1.Light,0.080745975,mM,t,,,
35807,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,citr-L,citr-L.citr-L_1.Light,0.034823951,mM,t,,,
35891,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Filtrate-1,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Filtrate-1,citr-L,citr-L.citr-L_1.Light,0.00311355,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
35938,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Filtrate-4,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Filtrate-4,citr-L,citr-L.citr-L_1.Light,0.00311355,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
36606,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-1,140503_0_OxicWTEcoliGlcM9_Broth-1,citr-L,citr-L.citr-L_1.Light,0.014705345,mM,t,,,
36689,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-2,140503_0_OxicWTEcoliGlcM9_Broth-2,citr-L,citr-L.citr-L_1.Light,0.023766211,mM,t,,,
36774,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-3,140503_0_OxicWTEcoliGlcM9_Broth-3,citr-L,citr-L.citr-L_1.Light,0.023366506,mM,t,,,
36859,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-4,140503_0_OxicWTEcoliGlcM9_Broth-4,citr-L,citr-L.citr-L_1.Light,0.019181537,mM,t,,,
36943,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-5,140503_0_OxicWTEcoliGlcM9_Broth-5,citr-L,citr-L.citr-L_1.Light,0.027260342,mM,t,,,
37029,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-6,140503_0_OxicWTEcoliGlcM9_Broth-6,citr-L,citr-L.citr-L_1.Light,0.024577306,mM,t,,,
37111,rpomut02,140503_0_OxicWTEcoliGlcM9_Filtrate-1,140503_0_OxicWTEcoliGlcM9_Filtrate-1,citr-L,citr-L.citr-L_1.Light,0.002888362,mM,t,,,
37152,rpomut02,140503_0_OxicWTEcoliGlcM9_Filtrate-4,140503_0_OxicWTEcoliGlcM9_Filtrate-4,citr-L,citr-L.citr-L_1.Light,0.001926299,mM,t,,,
37197,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-1,140523_0_OxicRph-pyrE82GlcM9_Broth-1,citr-L,citr-L.citr-L_1.Light,,mM,t,,,
37272,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-2,140523_0_OxicRph-pyrE82GlcM9_Broth-2,citr-L,citr-L.citr-L_1.Light,0.037229672,mM,t,,,
37356,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-3,140523_0_OxicRph-pyrE82GlcM9_Broth-3,citr-L,citr-L.citr-L_1.Light,0.032895773,mM,t,,,
37441,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-4,140523_0_OxicRph-pyrE82GlcM9_Broth-4,citr-L,citr-L.citr-L_1.Light,,mM,t,,,
37517,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-5,140523_0_OxicRph-pyrE82GlcM9_Broth-5,citr-L,citr-L.citr-L_1.Light,0.040154924,mM,t,,,
37601,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-6,140523_0_OxicRph-pyrE82GlcM9_Broth-6,citr-L,citr-L.citr-L_1.Light,0.029729472,mM,t,,,
37685,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,citr-L,citr-L.citr-L_1.Light,0.00311355,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
37760,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-4,140523_0_OxicRph-pyrE82GlcM9_Filtrate-4,citr-L,citr-L.citr-L_1.Light,0.00311355,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
34830,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-1-10.0x,140503_0_OxicRpoBE546VGlcM9_Broth-1,cmp,cmp.cmp_1.Light,0.028962373,mM,t,,,
34913,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-2-10.0x,140503_0_OxicRpoBE546VGlcM9_Broth-2,cmp,cmp.cmp_1.Light,0.029528147,mM,t,,,
35002,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-3-10.0x,140503_0_OxicRpoBE546VGlcM9_Broth-3,cmp,cmp.cmp_1.Light,0.035317695,mM,t,,,
35088,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-4-10.0x,140503_0_OxicRpoBE546VGlcM9_Broth-4,cmp,cmp.cmp_1.Light,0.017586076,mM,t,,,
35171,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-5-10.0x,140503_0_OxicRpoBE546VGlcM9_Broth-5,cmp,cmp.cmp_1.Light,0.029655329,mM,t,,,
35260,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-6-10.0x,140503_0_OxicRpoBE546VGlcM9_Broth-6,cmp,cmp.cmp_1.Light,0.028145676,mM,t,,,
36049,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-1-10.0x,140503_0_OxicRpoBE672KGlcM9_Broth-1,cmp,cmp.cmp_1.Light,0.024344829,mM,t,,,
36137,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-2-10.0x,140503_0_OxicRpoBE672KGlcM9_Broth-2,cmp,cmp.cmp_1.Light,0.028015083,mM,t,,,
36225,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-3-10.0x,140503_0_OxicRpoBE672KGlcM9_Broth-3,cmp,cmp.cmp_1.Light,0.022191892,mM,t,,,
36314,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-4-10.0x,140503_0_OxicRpoBE672KGlcM9_Broth-4,cmp,cmp.cmp_1.Light,0.016068966,mM,t,,,
36401,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-5-10.0x,140503_0_OxicRpoBE672KGlcM9_Broth-5,cmp,cmp.cmp_1.Light,0.028697868,mM,t,,,
36488,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-6-10.0x,140503_0_OxicRpoBE672KGlcM9_Broth-6,cmp,cmp.cmp_1.Light,0.038424802,mM,t,,,
35440,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1-10.0x,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1,cmp,cmp.cmp_1.Light,0.026647589,mM,t,,,
35524,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2-10.0x,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2,cmp,cmp.cmp_1.Light,0.094693111,mM,t,,,
35611,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3-10.0x,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3,cmp,cmp.cmp_1.Light,0.032295108,mM,t,,,
35698,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4-10.0x,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,cmp,cmp.cmp_1.Light,0.026823993,mM,t,,,
35782,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5-10.0x,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5,cmp,cmp.cmp_1.Light,0.086888713,mM,t,,,
35868,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6-10.0x,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,cmp,cmp.cmp_1.Light,0.036311311,mM,t,,,
36663,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-1-10.0x,140503_0_OxicWTEcoliGlcM9_Broth-1,cmp,cmp.cmp_1.Light,0.031185897,mM,t,,,
36748,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-2-10.0x,140503_0_OxicWTEcoliGlcM9_Broth-2,cmp,cmp.cmp_1.Light,0.033471548,mM,t,,,
36835,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-3-10.0x,140503_0_OxicWTEcoliGlcM9_Broth-3,cmp,cmp.cmp_1.Light,0.032782272,mM,t,,,
36917,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-4-10.0x,140503_0_OxicWTEcoliGlcM9_Broth-4,cmp,cmp.cmp_1.Light,0.03017425,mM,t,,,
37003,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-5-10.0x,140503_0_OxicWTEcoliGlcM9_Broth-5,cmp,cmp.cmp_1.Light,0.036739471,mM,t,,,
37091,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-6-10.0x,140503_0_OxicWTEcoliGlcM9_Broth-6,cmp,cmp.cmp_1.Light,0.024520732,mM,t,,,
37252,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-1-10.0x,140523_0_OxicRph-pyrE82GlcM9_Broth-1,cmp,cmp.cmp_1.Light,,mM,t,,,
37333,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-2-10.0x,140523_0_OxicRph-pyrE82GlcM9_Broth-2,cmp,cmp.cmp_1.Light,0.052400698,mM,t,,,
37418,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-3-10.0x,140523_0_OxicRph-pyrE82GlcM9_Broth-3,cmp,cmp.cmp_1.Light,0.045579648,mM,t,,,
37497,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-4-10.0x,140523_0_OxicRph-pyrE82GlcM9_Broth-4,cmp,cmp.cmp_1.Light,,mM,t,,,
37578,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-5-10.0x,140523_0_OxicRph-pyrE82GlcM9_Broth-5,cmp,cmp.cmp_1.Light,0.043898175,mM,t,,,
37662,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-6-10.0x,140523_0_OxicRph-pyrE82GlcM9_Broth-6,cmp,cmp.cmp_1.Light,0.053722225,mM,t,,,
37738,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1-10.0x,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,cmp,cmp.cmp_1.Light,,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
34773,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-1,140503_0_OxicRpoBE546VGlcM9_Broth-1,coa,coa.coa_1.Light,0.274116984,mM,t,,,
34856,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-2,140503_0_OxicRpoBE546VGlcM9_Broth-2,coa,coa.coa_1.Light,0.255046834,mM,t,,,
34940,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-3,140503_0_OxicRpoBE546VGlcM9_Broth-3,coa,coa.coa_1.Light,0.222297175,mM,t,,,
35029,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-4,140503_0_OxicRpoBE546VGlcM9_Broth-4,coa,coa.coa_1.Light,0.332094606,mM,t,,,
35114,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-5,140503_0_OxicRpoBE546VGlcM9_Broth-5,coa,coa.coa_1.Light,0.256095587,mM,t,,,
35198,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-6,140503_0_OxicRpoBE546VGlcM9_Broth-6,coa,coa.coa_1.Light,0.245954542,mM,t,,,
35329,rpomut02,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,coa,coa.coa_1.Light,0.022201178,mM,t,,,
35987,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-1,140503_0_OxicRpoBE672KGlcM9_Broth-1,coa,coa.coa_1.Light,0.187995744,mM,t,,,
36076,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-2,140503_0_OxicRpoBE672KGlcM9_Broth-2,coa,coa.coa_1.Light,0.285121515,mM,t,,,
36164,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-3,140503_0_OxicRpoBE672KGlcM9_Broth-3,coa,coa.coa_1.Light,0.223546219,mM,t,,,
36252,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-4,140503_0_OxicRpoBE672KGlcM9_Broth-4,coa,coa.coa_1.Light,0.193361825,mM,t,,,
36341,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-5,140503_0_OxicRpoBE672KGlcM9_Broth-5,coa,coa.coa_1.Light,0.234265011,mM,t,,,
36428,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-6,140503_0_OxicRpoBE672KGlcM9_Broth-6,coa,coa.coa_1.Light,0.206057731,mM,t,,,
36510,rpomut02,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,coa,coa.coa_1.Light,0.004794411,mM,t,,,
36556,rpomut02,140503_0_OxicRpoBE672KGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-4,coa,coa.coa_1.Light,0.011215438,mM,t,,,
35380,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1,coa,coa.coa_1.Light,0.187989539,mM,t,,,
35467,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2,coa,coa.coa_1.Light,0.744325056,mM,t,,,
35550,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3,coa,coa.coa_1.Light,0.252642615,mM,t,,,
35638,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,coa,coa.coa_1.Light,0.215013618,mM,t,,,
35725,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5,coa,coa.coa_1.Light,0.6220539,mM,t,,,
35808,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,coa,coa.coa_1.Light,0.257439932,mM,t,,,
36607,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-1,140503_0_OxicWTEcoliGlcM9_Broth-1,coa,coa.coa_1.Light,0.163141411,mM,t,,,
36690,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-2,140503_0_OxicWTEcoliGlcM9_Broth-2,coa,coa.coa_1.Light,0.186070645,mM,t,,,
36775,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-3,140503_0_OxicWTEcoliGlcM9_Broth-3,coa,coa.coa_1.Light,0.176030297,mM,t,,,
36860,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-4,140503_0_OxicWTEcoliGlcM9_Broth-4,coa,coa.coa_1.Light,0.161948246,mM,t,,,
36944,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-5,140503_0_OxicWTEcoliGlcM9_Broth-5,coa,coa.coa_1.Light,0.179195898,mM,t,,,
37030,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-6,140503_0_OxicWTEcoliGlcM9_Broth-6,coa,coa.coa_1.Light,0.179882317,mM,t,,,
37198,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-1,140523_0_OxicRph-pyrE82GlcM9_Broth-1,coa,coa.coa_1.Light,,mM,t,,,
37273,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-2,140523_0_OxicRph-pyrE82GlcM9_Broth-2,coa,coa.coa_1.Light,0.226037343,mM,t,,,
37357,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-3,140523_0_OxicRph-pyrE82GlcM9_Broth-3,coa,coa.coa_1.Light,0.166477595,mM,t,,,
37442,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-4,140523_0_OxicRph-pyrE82GlcM9_Broth-4,coa,coa.coa_1.Light,,mM,t,,,
37518,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-5,140523_0_OxicRph-pyrE82GlcM9_Broth-5,coa,coa.coa_1.Light,0.239444502,mM,t,,,
37602,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-6,140523_0_OxicRph-pyrE82GlcM9_Broth-6,coa,coa.coa_1.Light,0.181854673,mM,t,,,
37686,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,coa,coa.coa_1.Light,,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
37761,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-4,140523_0_OxicRph-pyrE82GlcM9_Filtrate-4,coa,coa.coa_1.Light,,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
34774,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-1,140503_0_OxicRpoBE546VGlcM9_Broth-1,ctp,ctp.ctp_1.Light,0.050726908,mM,t,,,
34857,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-2,140503_0_OxicRpoBE546VGlcM9_Broth-2,ctp,ctp.ctp_1.Light,0.045705077,mM,t,,,
34941,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-3,140503_0_OxicRpoBE546VGlcM9_Broth-3,ctp,ctp.ctp_1.Light,0.062049245,mM,t,,,
35030,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-4,140503_0_OxicRpoBE546VGlcM9_Broth-4,ctp,ctp.ctp_1.Light,0.038266046,mM,t,,,
35115,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-5,140503_0_OxicRpoBE546VGlcM9_Broth-5,ctp,ctp.ctp_1.Light,0.04216752,mM,t,,,
35199,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-6,140503_0_OxicRpoBE546VGlcM9_Broth-6,ctp,ctp.ctp_1.Light,0.069589065,mM,t,,,
35988,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-1,140503_0_OxicRpoBE672KGlcM9_Broth-1,ctp,ctp.ctp_1.Light,0.054249589,mM,t,,,
36077,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-2,140503_0_OxicRpoBE672KGlcM9_Broth-2,ctp,ctp.ctp_1.Light,0.074097186,mM,t,,,
36165,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-3,140503_0_OxicRpoBE672KGlcM9_Broth-3,ctp,ctp.ctp_1.Light,0.049259205,mM,t,,,
36253,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-4,140503_0_OxicRpoBE672KGlcM9_Broth-4,ctp,ctp.ctp_1.Light,0.054337919,mM,t,,,
36342,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-5,140503_0_OxicRpoBE672KGlcM9_Broth-5,ctp,ctp.ctp_1.Light,0.062703321,mM,t,,,
36429,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-6,140503_0_OxicRpoBE672KGlcM9_Broth-6,ctp,ctp.ctp_1.Light,0.054608323,mM,t,,,
35381,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1,ctp,ctp.ctp_1.Light,0.046293009,mM,t,,,
35468,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2,ctp,ctp.ctp_1.Light,0.07711379,mM,t,,,
35551,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3,ctp,ctp.ctp_1.Light,0.08517288,mM,t,,,
35639,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,ctp,ctp.ctp_1.Light,0.057200259,mM,t,,,
35726,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5,ctp,ctp.ctp_1.Light,0.242766464,mM,t,,,
35809,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,ctp,ctp.ctp_1.Light,0.075990662,mM,t,,,
36608,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-1,140503_0_OxicWTEcoliGlcM9_Broth-1,ctp,ctp.ctp_1.Light,0.060929032,mM,t,,,
36691,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-2,140503_0_OxicWTEcoliGlcM9_Broth-2,ctp,ctp.ctp_1.Light,0.090372871,mM,t,,,
36776,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-3,140503_0_OxicWTEcoliGlcM9_Broth-3,ctp,ctp.ctp_1.Light,0.042182649,mM,t,,,
36861,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-4,140503_0_OxicWTEcoliGlcM9_Broth-4,ctp,ctp.ctp_1.Light,0.051748587,mM,t,,,
36945,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-5,140503_0_OxicWTEcoliGlcM9_Broth-5,ctp,ctp.ctp_1.Light,0.095675951,mM,t,,,
37031,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-6,140503_0_OxicWTEcoliGlcM9_Broth-6,ctp,ctp.ctp_1.Light,0.037824738,mM,t,,,
37199,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-1,140523_0_OxicRph-pyrE82GlcM9_Broth-1,ctp,ctp.ctp_1.Light,,mM,t,,,
37274,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-2,140523_0_OxicRph-pyrE82GlcM9_Broth-2,ctp,ctp.ctp_1.Light,0.062433681,mM,t,,,
37358,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-3,140523_0_OxicRph-pyrE82GlcM9_Broth-3,ctp,ctp.ctp_1.Light,0.082474649,mM,t,,,
37443,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-4,140523_0_OxicRph-pyrE82GlcM9_Broth-4,ctp,ctp.ctp_1.Light,,mM,t,,,
37519,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-5,140523_0_OxicRph-pyrE82GlcM9_Broth-5,ctp,ctp.ctp_1.Light,0.061034543,mM,t,,,
37603,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-6,140523_0_OxicRph-pyrE82GlcM9_Broth-6,ctp,ctp.ctp_1.Light,0.093066744,mM,t,,,
37687,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,ctp,ctp.ctp_1.Light,,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
37762,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-4,140523_0_OxicRph-pyrE82GlcM9_Filtrate-4,ctp,ctp.ctp_1.Light,,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
34775,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-1,140503_0_OxicRpoBE546VGlcM9_Broth-1,cytd,cytd.cytd_1.Light,0.002514572,mM,t,,,
34858,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-2,140503_0_OxicRpoBE546VGlcM9_Broth-2,cytd,cytd.cytd_1.Light,0.001895147,mM,t,,,
34942,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-3,140503_0_OxicRpoBE546VGlcM9_Broth-3,cytd,cytd.cytd_1.Light,0.001244604,mM,t,,,
35031,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-4,140503_0_OxicRpoBE546VGlcM9_Broth-4,cytd,cytd.cytd_1.Light,0.002066618,mM,t,,,
35116,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-5,140503_0_OxicRpoBE546VGlcM9_Broth-5,cytd,cytd.cytd_1.Light,0.001361984,mM,t,,,
35200,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-6,140503_0_OxicRpoBE546VGlcM9_Broth-6,cytd,cytd.cytd_1.Light,0.001933464,mM,t,,,
35989,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-1,140503_0_OxicRpoBE672KGlcM9_Broth-1,cytd,cytd.cytd_1.Light,0.000826656,mM,t,,,
36078,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-2,140503_0_OxicRpoBE672KGlcM9_Broth-2,cytd,cytd.cytd_1.Light,0.000798699,mM,t,,,
36166,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-3,140503_0_OxicRpoBE672KGlcM9_Broth-3,cytd,cytd.cytd_1.Light,0.001697572,mM,t,,,
36254,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-4,140503_0_OxicRpoBE672KGlcM9_Broth-4,cytd,cytd.cytd_1.Light,0.001778007,mM,t,,,
36343,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-5,140503_0_OxicRpoBE672KGlcM9_Broth-5,cytd,cytd.cytd_1.Light,0.001104175,mM,t,,,
