Index,Sample Index,Original Filename,Sample Name,Sample Name Original,Sample ID,Sample Comment,Sample Type,Acquisition Date & Time,Rack Number,Plate Number,Vial Number,Dilution Factor,Injection Volume,Operator Name,Acq. Method Name,IS,Component Name,Component Index,Component Comment,IS Comment,Mass Info,IS Mass Info,IS Name,Component Group Name,Conc. Units,Failed Query,IS Failed Query,Outlier Reasons,Peak Comment,IS Peak Comment,Actual Concentration,IS Actual Concentration,Concentration Ratio,Expected RT,IS Expected RT,Integration Type,IS Integration Type,Area,IS Area,Corrected Area,IS Corrected Area,Area Ratio,Height,IS Height,Corrected Height,IS Corrected Height,Height Ratio,Area / Height,IS Area / Height,Corrected Area/Height,IS Corrected Area/Height,Region Height,IS Region Height,Quality,IS Quality,Retention Time,IS Retention Time,Start Time,IS Start Time,End Time,IS End Time,Total Width,IS Total Width,Width at 50%,IS Width at 50%,Signal / Noise,IS Signal / Noise,Baseline Delta / Height,IS Baseline Delta / Height,Modified,Relative RT,Used,Calculated Concentration,Accuracy,Start Time at 5%,End Time at 5%,Width at 5%,Start Time at 10%,End Time at 10%,Width at 10%,Slope of Baseline,Tailing Factor,Asymmetry Factor,Ion Ratio,Expected Ion Ratio,Points Across Baseline,Points Across Half Height,Comment,Use_Calculated_Concentration
3112,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,met-L.met-L_1.Light,142,,,148.0 / 47.0,153.0 / 48.0,met-L.met-L_1.Heavy,met-L,uM,FALSE,FALSE,,,,N/A,1,N/A,1.22,1.22,Baseline,Baseline,10450931.84,425.574,10450931.84,425.574,24557.26111,1318563.499,74,1318563.499,74,17818.42566,7.925998142,5.751,7.925998142,5.751,1317276,74,0,0,1.194057136,1.234008333,1.081266667,1.130616667,1.726766667,1.322316667,0.6455,0.1917,0.121966783,0.138191667,169.525543,1.551394784,0.000840308,0,FALSE,0.967624856,TRUE,<2 points,N/A,1.085948617,1.367526756,0.281578139,1.090617148,1.344795688,0.25417854,1716.498838,1.33174108,1.515385956,1,N/A,16,5,,FALSE
3129,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,adn.adn_1.Light,159,,,265.9 / 134.0,276.0 / 139.0,adn.adn_1.Heavy,adn,uM,FALSE,FALSE,,,,N/A,1,N/A,2,2,Baseline,Baseline,12448897.61,622.301,12448897.61,622.301,20004.62414,2058281.874,261.228132,2058281.874,261.228132,7879.250439,6.048198629,2.382212801,6.048198629,2.382212801,2057359,273,1,0.288859099,2.103820021,2.168454792,1.97095,2.110533333,2.639816667,2.214566667,0.668866667,0.104033333,0.083587246,0.087935181,744.2728913,3.846785747,0.000557747,0.210543939,FALSE,0.970193167,TRUE,<2 points,N/A,2.035075033,2.268084691,0.233009658,2.038770197,2.239574965,0.200804768,1716.336091,1.737798185,2.169944094,1,N/A,43,11,,FALSE
3134,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,glu-L.glu-L_1.Light,164,,,146.0 / 128.0,136.0 / 91.0,asp-L.asp-L_1.Heavy,glu-L,uM,FALSE,FALSE,,,,N/A,1,N/A,2.3,2.3,Baseline,Baseline,22140591.82,3730.9065,22140591.82,3730.9065,5934.373272,3220516.813,539.0184022,3220516.813,539.0184022,5974.780824,6.87485677,6.921668138,6.87485677,6.921668138,3219969,513,1,0.489725451,2.42286909,2.413898013,2.242133333,2.317983333,3.033233333,2.466516667,0.7911,0.148533333,0.103185566,0.122300184,1555.144458,6.834297625,0.000212078,0.105747781,FALSE,1.003716427,TRUE,<2 points,N/A,2.323151342,2.572206273,0.249054931,2.328776214,2.546951168,0.218174954,863.3548224,1.647944561,2.119438676,1,N/A,45,7,,FALSE
3145,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,lac-L.lac-L_1.Light,175,,,89.0 / 43.0,92.0 / 45.0,lac-L.lac-L_1.Heavy,lac-L,uM,FALSE,FALSE,,,,N/A,1,N/A,3.3,3.3,Baseline,Baseline,14152027.13,2577.0625,14152027.13,2577.0625,5491.534308,1810303.643,387,1810303.643,387,4677.787192,7.817488069,6.659076227,7.817488069,6.659076227,1797489,553,1,0.560073671,3.27037125,3.292557037,3.094516667,3.1566,3.937016667,3.38135,0.8425,0.22475,0.119633267,0.190299401,789.2846669,4.406736825,0.006537025,0,FALSE,0.993261837,TRUE,<2 points,N/A,3.160212173,3.423889819,0.263677646,3.165805232,3.395762047,0.229956815,14046.2908,1.627884434,2.050036793,1,N/A,78,7,,FALSE
3151,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,nad.nad_1.Light,181,,,662.0 / 540.0,683.0 / 555.0,nad.nad_1.Heavy,nad,uM,FALSE,FALSE,,,,N/A,1,N/A,4.3,4.3,Valley,Valley,7231007.809,1078.539,7231007.809,1078.539,6704.447228,843524.3429,464,843524.3429,464,1817.940394,8.572375972,2.3244375,8.572375972,2.3244375,843399,464,1,0.391628495,4.069630861,4.058466667,3.881766667,3.968183333,4.752316667,4.0882,0.87055,0.120016667,0.122962716,0.025658333,2603.480012,15.16618978,5.24E-05,0,FALSE,1.00275084,TRUE,<2 points,N/A,3.947915636,4.274417025,0.326501388,3.963540357,4.231598597,0.268058241,-50.73995772,1.383663809,1.618788341,1,N/A,78,11,,FALSE
3153,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,pyr.pyr_1.Light,183,,,87.0 / 43.0,90.0 / 45.0,pyr.pyr_1.Heavy,pyr,uM,FALSE,FALSE,,,,N/A,1,N/A,4.4,4.4,Baseline,Baseline,827297.3085,632.1285,827297.3085,632.1285,1308.74863,74228.52157,345.6806904,74228.52157,345.6806904,214.7314664,11.14527531,1.828648569,11.14527531,1.828648569,73878,412,0.954903124,0.154645221,4.216163078,4.39967377,3.8657,4.336633333,4.5217,4.413883333,0.656,0.07725,0.169364033,0.038399846,160.5479311,6.272435671,0.019008866,0.170677743,FALSE,0.958289932,TRUE,<2 points,N/A,4.009062986,4.406241748,0.397178762,4.042748556,4.371133111,0.328384555,2150.914634,0.932401358,0.831466317,1,N/A,55,18,,FALSE
3159,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,g6p.g6p_1.Light,189,,,259.0 / 199.0,265.0 / 203.0,g6p.g6p_1.Heavy,g6p,uM,FALSE,FALSE,,,,N/A,1,N/A,6.56,6,Baseline,Baseline,6947028.164,9340.0135,6947028.164,9340.0135,743.7920902,601032.9312,3833.066952,601032.9312,3833.066952,156.8020958,11.55848175,2.436694589,11.55848175,2.436694589,599625,3809,1,0.185564125,6.56424992,6.201836282,6.335483333,6.165866667,7.4646,6.247766667,1.129116667,0.0819,0.168566524,0.065510801,633.635424,5.097872753,0.005725144,0.144270895,TRUE,1.058436505,TRUE,<2 points,N/A,6.417531857,6.893970432,0.476438575,6.434093453,6.788749121,0.354655668,3047.515019,1.684304504,1.840126058,1,N/A,83,8,,FALSE
3161,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,r5p.r5p_1.Light,191,,,229.0 / 97.0,234.0 / 97.0,r5p.r5p_1.Heavy,r5p,uM,FALSE,FALSE,,,,N/A,1,N/A,6.62,6,Valley,Baseline,1303525.368,240.588,1303525.368,240.588,5418.081399,97109.72308,197.1950123,97109.72308,197.1950123,492.4552704,13.42322196,1.220051142,13.42322196,1.220051142,96411,307,0.965059282,0.040271783,6.619120604,5.88212074,6.366416667,5.855733333,7.050533333,5.8965,0.684116667,0.040766667,0.174370572,0.023068577,262.9231478,3.496093723,0.005261357,0.309338453,TRUE,1.125294923,TRUE,<2 points,N/A,6.445076627,7.050533333,0.605456706,6.468479939,6.888163512,0.419683573,746.844776,2.183818982,2.642452275,1,N/A,55,9,,FALSE
3165,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,glyc3p.glyc3p_1.Light,195,,,171.0 / 79.0,174.0 / 79.0,glyc3p.glyc3p_1.Heavy,glyc3p,uM,FALSE,FALSE,,,,N/A,1,N/A,7.23,6.5,Valley,Baseline,5927051.744,327.06,5927051.744,327.06,18122.21533,449609.4506,120,449609.4506,120,3746.745422,13.18266717,2.7255,13.18266717,2.7255,449632,240,1,0.08328495,7.229841093,6.366416667,6.97605,6.327716667,8.134033333,6.398883333,1.157983333,0.071166667,0.179468649,0.055266667,1126.392814,2.510316907,0.000231166,0,TRUE,1.135621728,TRUE,<2 points,N/A,7.051813259,7.59767645,0.545863191,7.069875371,7.493022685,0.423147314,89.75467057,1.555431014,1.688220522,1,N/A,87,14,,FALSE
3169,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,g1p.g1p_1.Light,199,,,259.0 / 241.0,265.0 / 247.0,g1p.g1p_1.Heavy,g1p,uM,FALSE,FALSE,,,,N/A,1,N/A,7.67,7,Valley,Baseline,14219058.47,4256.3325,14219058.47,4256.3325,3340.683198,1029919.948,951.8470588,1029919.948,951.8470588,1082.022514,13.80598415,4.471655883,13.80598415,4.471655883,1029224,1137,0.968836399,0.39722208,7.666337441,7.174977899,7.420883333,7.050533333,8.088366667,7.23895,0.667483333,0.188416667,0.203080796,0.128775797,1482.332219,3.816283441,0.000847897,0.05988357,TRUE,1.068482377,TRUE,<2 points,N/A,7.49191963,8.033309529,0.541389899,7.512705794,7.931426866,0.418721072,1308.296815,1.512709877,1.647437792,1,N/A,53,15,,FALSE
3173,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,ru5p-D.ru5p-D_1.Light,203,,,229.0 / 97.0,234.0 / 97.0,ru5p-D.ru5p-D_1.Heavy,ru5p-D,uM,FALSE,FALSE,,,,N/A,1,N/A,8.33,7.8,Baseline,Baseline,2275493.597,324.9985,2275493.597,324.9985,7001.551075,161402.9674,209,161402.9674,209,772.2630019,14.09821414,1.555016746,14.09821414,1.555016746,160917,314,1,0.07266552,8.329817103,7.552135397,7.945316667,7.54115,9.361416667,7.603466667,1.4161,0.062316667,0.188507598,0.016670597,379.9120389,5.515380311,0.003240337,0,TRUE,1.102975075,TRUE,<2 points,N/A,8.089765596,8.77225196,0.682486364,8.149478754,8.587012142,0.437533387,369.3242003,1.437311239,1.462139071,1,N/A,121,16,,FALSE
3197,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,amp.amp_1.Light,227,,,346.0 / 134.0,356.0 / 139.0,amp.amp_1.Heavy,amp,uM,FALSE,FALSE,,,,N/A,1,N/A,11.6,11.6,Valley,Baseline,2345153.685,4695.4955,2345153.685,4695.4955,499.4475419,372161.3552,508,372161.3552,508,732.601093,6.301443319,9.243101378,6.301443319,9.243101378,371950,508,1,0.906437352,11.64166351,11.73378329,11.50448333,11.54943333,12.91028333,11.86243333,1.4058,0.313,0.079709593,0.194971066,626.8113815,5.766180706,0.000239068,0,FALSE,0.992149184,TRUE,<2 points,N/A,11.5788134,11.85602357,0.277210175,11.5932243,11.78433052,0.191106227,-63.28917569,2.402725778,3.416016582,1,N/A,31,4,,FALSE
3203,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,camp.camp_1.Light,233,,,328.0 / 134.0,338.0 / 139.0,camp.camp_1.Heavy,camp,uM,FALSE,FALSE,,,,N/A,1,N/A,11.7,11.7,Baseline,Baseline,260819.752,1671.272,260819.752,1671.272,156.0606245,70035.3018,372,70035.3018,372,188.2669403,3.724118342,4.492666667,3.724118342,4.492666667,69695,496,1,0,11.79846667,12.01928333,11.24763333,11.9454,11.98763333,12.0811,0.74,0.1357,0.054229769,0.078391667,96.01021658,2.784863654,0.001770536,0,FALSE,0.981628134,TRUE,<2 points,N/A,11.73905917,11.86041343,0.121354262,11.74566129,11.85715308,0.111491785,-167.5675676,1.021371604,1.111371844,1,N/A,19,3,,FALSE
3205,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,gthox.gthox_1.Light,235,,,611.0 / 306.0,631.0 / 316.0,gthox.gthox_1.Heavy,gthox,uM,FALSE,FALSE,,,,N/A,1,N/A,11.7,11.7,Valley,N/A,8490309.031,N/A,8490309.031,N/A,N/A,484686.7411,N/A,484686.7411,N/A,N/A,17.51710602,N/A,17.51710602,N/A,484803,304,1,N/A,12.10289522,N/A,11.7663,N/A,12.53545,N/A,0.76915,N/A,0.304080503,N/A,695.1437798,N/A,0.000328024,N/A,FALSE,N/A,TRUE,N/A,N/A,11.81787998,12.30642303,0.488543042,11.83895494,12.29659571,0.45764076,-206.7069445,0.663685094,0.318931597,1,N/A,17,8,,FALSE
3211,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,succ.succ_1.Light,241,,,117.0 / 99.0,121.0 / 103.0,succ.succ_1.Heavy,succ,uM,FALSE,FALSE,,,,N/A,1,N/A,11.8,11.8,Baseline,Baseline,4485058.257,23766.958,4485058.257,23766.958,188.7098154,933797.2811,3265.915615,933797.2811,3265.915615,285.922048,4.803032037,7.277272533,4.803032037,7.277272533,924279,4507,1,0,11.91623153,11.43745997,11.79846667,11.33948333,12.0811,11.54943333,0.282633333,0.20995,0.078125335,0.143981961,36.41313797,4.731245926,0.009795488,0.081141104,FALSE,1.041859955,TRUE,<2 points,N/A,11.82850781,12.00124826,0.172740445,11.86092359,11.98556589,0.124642306,-32363.48626,1.141826093,1.883475612,1,N/A,7,4,,FALSE
3228,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,nadh.nadh_1.Light,258,,,664.0 / 408.0,685.0 / 418.0,nadh.nadh_1.Heavy,nadh,uM,FALSE,FALSE,,,,N/A,1,N/A,13.71,13.2,Baseline,N/A,436157.7195,N/A,436157.7195,N/A,N/A,120212.5485,N/A,120212.5485,N/A,N/A,3.628221221,N/A,3.628221221,N/A,120278,83,0.980148115,N/A,13.71014277,N/A,13.61121667,N/A,13.88073333,N/A,0.269516667,N/A,0.05405257,N/A,285.5849541,N/A,0.001380887,N/A,TRUE,N/A,TRUE,N/A,N/A,13.66456004,13.79647711,0.131917068,13.66654592,13.78673095,0.120185028,615.917383,1.246304413,1.359464641,1,N/A,11,4,,FALSE
3252,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,nadp.nadp_1.Light,282,,,742.0 / 620.0,763.0 / 635.0,nadp.nadp_1.Heavy,nadp,uM,FALSE,FALSE,,,,N/A,1,N/A,14.2,14.2,Valley,Baseline,1121947.399,1926.3385,1121947.399,1926.3385,582.4248436,207081.8867,365,207081.8867,365,567.3476348,5.417892493,5.277639726,5.417892493,5.277639726,206836,365,1,0.764965685,14.31862936,14.32104787,14.18691667,14.25348333,14.96181667,14.40798333,0.7749,0.1545,0.080649086,0.09203649,409.1055477,10.78059469,0.000713219,0,FALSE,0.999831122,TRUE,<2 points,N/A,14.2551502,14.43102043,0.175870229,14.25767965,14.40131275,0.143633101,190.598528,1.109360904,0.871757701,1,N/A,42,4,,FALSE
3254,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,pep.pep_1.Light,284,,,167.0 / 79.0,170.0 / 79.0,pep.pep_1.Heavy,pep,uM,FALSE,FALSE,,,,N/A,1,N/A,14.2,14.2,Valley,Baseline,7664262.766,4083.55,7664262.766,4083.55,1876.862721,1635386.59,983.7171521,1635386.59,983.7171521,1662.45611,4.686514376,4.151142421,4.686514376,4.151142421,1633579,935,1,0.45090195,14.330301,14.33435484,14.2155,14.25348333,14.76685,14.40798333,0.55135,0.1545,0.06916517,0.067489175,283.9041991,10.64268921,0.000707095,0.09453937,FALSE,0.999717195,TRUE,<2 points,N/A,14.25708306,14.43641747,0.179334416,14.26075983,14.40254724,0.141787407,2097.348635,1.159485615,0.924972855,1,N/A,24,4,,FALSE
3262,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,fad.fad_1.Light,292,,,784.0 / 437.0,811.0 / 454.0,fad.fad_1.Heavy,fad,uM,FALSE,FALSE,,,,N/A,1,N/A,15,15,Baseline,N/A,33725893.02,N/A,33725893.02,N/A,N/A,5573865.659,N/A,5573865.659,N/A,N/A,6.050718671,N/A,6.050718671,N/A,5571484,114,1,N/A,15.32159602,N/A,15.14705,N/A,16.06776667,N/A,0.920716667,N/A,0.098918015,N/A,335.6397607,N/A,2.05E-05,N/A,FALSE,N/A,TRUE,N/A,N/A,15.24059126,15.39864181,0.158050549,15.24332382,15.39201088,0.148687052,123.8165921,0.909464722,0.766729068,1,N/A,29,7,,FALSE
3283,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,N/A,1,N/A,16,16,Valley,Baseline,4251999.57,22638.31,4251999.57,22638.31,187.8231886,749177.9648,1698,749177.9648,1698,441.2119934,5.675553432,13.33233804,5.675553432,13.33233804,747368,1609,1,1,15.81016667,15.81016667,15.69136667,15.46211667,16.68375,16.37785,0.992383333,0.915733333,0.056694772,0.053643047,371.0454457,25.73006256,0.000747448,0,FALSE,1,TRUE,<2 points,N/A,15.7364853,16.07113225,0.334646954,15.7452342,15.93541208,0.190177883,564.2692587,2.270906135,1.928856391,1,N/A,23,3,,FALSE
3295,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,phpyr.phpyr_1.Light,325,,,163.0 / 91.0,172.0 / 98.0,phpyr.phpyr_1.Heavy,phpyr,uM,FALSE,FALSE,,,,N/A,1,N/A,16.2,16.2,Baseline,Baseline,886917.484,2743.5085,886917.484,2743.5085,323.2785625,80678.74694,641.4530954,80678.74694,641.4530954,125.7749748,10.99319855,4.277021219,10.99319855,4.277021219,80488,665,1,0.252271076,15.988249,16.42666667,15.5581,16.37785,16.7798,16.52726667,1.2217,0.149416667,0.144103697,0.06548903,156.1188829,3.731570041,0.002478968,0.207341739,FALSE,0.973310613,TRUE,<2 points,N/A,15.76166557,16.16626221,0.404596637,15.80518513,16.12477919,0.31959407,163.7063109,0.789864463,0.503277344,1,N/A,29,5,,FALSE
3298,10,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 19),41549.4055555556_130923_SST09,130923_SST09,,,Standard,10/2/2013 9:44,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,accoa.accoa_1.Light,328,,,808.0 / 79.0,831.0 / 79.0,accoa.accoa_1.Heavy,accoa,uM,FALSE,FALSE,,,,N/A,1,N/A,16.6,16.6,Valley,Baseline,4592403.495,174972.8635,4592403.495,174972.8635,26.2463756,659219.3811,24534.24293,659219.3811,24534.24293,26.869359,6.966426696,7.131781648,6.966426696,7.131781648,659216,24612,1,0.981152796,16.78712906,16.78875019,16.68375,16.58486667,17.65655,17.2653,0.9728,0.680433333,0.10575459,0.105158099,744.2789097,268.3444665,0.000267038,0.005298717,FALSE,0.999903439,TRUE,<2 points,N/A,16.71384933,16.95187997,0.238030642,16.72094871,16.91990323,0.198954525,-180.9586601,1.804611283,2.380631492,1,N/A,44,5,,FALSE
3422,11,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130923_SystemWarmup.wiff (sample 24),41550.5680555556_130923_SST10,130923_SST10,,,Standard,10/3/2013 13:38,5,1,47,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,arg-L.arg-L_1.Light,122,,,173.0 / 131.0,179.0 / 136.0,arg-L.arg-L_1.Heavy,arg-L,uM,FALSE,FALSE,,,,N/A,1,N/A,0.7,0.7,Baseline,Baseline,15859109.08,307.1375,15859109.08,307.1375,51635.20926,1221530.772,257.6669164,1221530.772,257.6669164,4740.735789,12.98297959,1.191994317,12.98297959,1.191994317,1222040,233,0.985373125,N/A,0.741609626,0.605961318,0.595866667,0.588183333,1.397633333,0.632666667,0.801766667,0.044483333,0.227308648,0.027444464,347.8423947,3.6161284,0.008986266,0.376455004,FALSE,1.22385638,TRUE,<2 points,N/A,0.609465498,0.997265161,0.387799663,0.611606605,0.940928221,0.329321615,13691.01567,2.926738294,4.136816397,1,N/A,26,11,,FALSE
